"","Site","RCP","Period","Rgroup","GCM","M.Bmass","SD.Bmass","Med.Bmass","MAT","MAP","Site_Type"
"16516",38,"RCP45","Late","a.forb","CanESM2",5.468547315,0.154498014280365,5.469309,7.85470294,495.08879972,"unn"
"16517",38,"historical","historical","a.forb","CSIRO-Mk3-6-0",6.21694109,0.10844972001144,6.22570975,1.32907349,354.05999968,"unn"
"16518",38,"historical","historical","a.forb","GFDL-ESM2G",6.035613395,0.141610298282306,6.04828,1.04319826,342.01099951,"unn"
"16519",38,"historical","historical","a.forb","IPSL-CM5A-LR",5.61887676,0.0951258097407991,5.6264395,0.96930985,340.62849912,"unn"
"16520",38,"historical","historical","a.forb","HadGEM2-CC365",6.215680445,0.211879546450766,6.1824805,1.36044994,344.47420044,"unn"
"16521",38,"historical","historical","a.forb","HadGEM2-ES365",6.21233976,0.118370587276656,6.20367425,1.27349736,345.60570003,"unn"
"16522",38,"historical","historical","a.forb","inmcm4",6.201928435,0.0920412241982056,6.196702,1.07731962,344.14629975,"unn"
"16523",38,"0","0","p.warm.grass","Current",43.01273542,2.51822779636161,42.9708995,2.600243,400.63610014,"unn"
"16524",38,"RCP45","Late","a.forb","bcc-csm1-1",5.373111725,0.153350094103875,5.392608,6.27891804,408.02169979,"unn"
"16525",38,"historical","historical","a.forb","MRI-CGCM3",5.99556856,0.106870602427012,5.998413,1.33528149,356.58359922,"unn"
"16526",38,"RCP45","Late","a.forb","CCSM4",5.461122425,0.135628881985686,5.471689,7.09032798,449.51929995,"unn"
"16527",38,"RCP45","Late","a.forb","CNRM-CM5",5.4424309,0.235634833993422,5.4326665,6.90422755,499.71140073,"unn"
"16528",38,"RCP45","Late","a.forb","CSIRO-Mk3-6-0",4.64459697,0.147397930455785,4.6146265,7.07487092,489.52869992,"unn"
"16529",38,"RCP45","Late","a.forb","GFDL-ESM2G",4.576387055,0.156360460342602,4.5417195,5.91661756,549.12480347,"unn"
"16530",38,"RCP45","Late","a.forb","GFDL-ESM2M",5.32364262,0.161140682034615,5.282655,5.53443261,471.12469881,"unn"
"16531",38,"RCP45","Late","a.forb","HadGEM2-CC365",5.223207735,0.089300802644148,5.213785,7.34891436,445.01030246,"unn"
"16532",38,"RCP45","Late","a.forb","HadGEM2-ES365",5.442999175,0.239418890558021,5.43506925,8.1197848,440.84209958,"unn"
"16533",38,"RCP45","Late","a.forb","inmcm4",5.78699096,0.165609157928221,5.74874125,5.96584179,422.3914014,"unn"
"16534",38,"historical","historical","a.forb","IPSL-CM5A-MR",6.23188097,0.0983504058956206,6.22474475,1.32627245,349.08040073,"unn"
"16535",38,"historical","historical","a.forb","MIROC-ESM",6.33259907,0.154682548994093,6.32298075,1.18747651,363.14950011,"unn"
"16536",38,"historical","historical","a.forb","MIROC-ESM-CHEM",6.123677005,0.167843351747491,6.1008615,1.13697241,363.03639954,"unn"
"16537",38,"historical","historical","a.forb","MIROC5",6.0677543,0.115868033644812,6.0826695,1.36288028,354.32889863,"unn"
"16538",38,"0","0","p.forb","Current",18.490358095,1.4361212627547,18.357417,2.600243,400.63610014,"unn"
"16539",38,"RCP45","Late","sagebrush","MIROC-ESM-CHEM",811.71268673,83.1305633595778,805.120514,8.67560289,524.65960118,"unn"
"16540",38,"RCP45","Late","sagebrush","MIROC5",784.07646056,71.6100491332053,770.981598,7.73415821,472.75450104,"unn"
"16541",38,"RCP45","Late","sagebrush","MRI-CGCM3",719.66202694,63.0134289001279,704.952789,5.79621392,461.58510071,"unn"
"16542",38,"RCP45","Late","sagebrush","NorESM1-M",759.10532474,73.1277930677497,760.6981505,7.32960942,476.28600037,"unn"
"16543",38,"RCP45","Late","shrub","bcc-csm1-1",8.84264392,0.892710218646812,8.6845825,6.27891804,408.02169979,"unn"
"16544",38,"RCP45","Late","shrub","CanESM2",9.01723404,0.99302044371614,9.1113885,7.85470294,495.08879972,"unn"
"16545",38,"RCP45","Late","shrub","CCSM4",9.0782158,0.870619715630925,8.9673905,7.09032798,449.51929995,"unn"
"16546",38,"RCP45","Late","shrub","CNRM-CM5",9.05892514,0.886881162342008,9.1361325,6.90422755,499.71140073,"unn"
"16547",38,"RCP45","Late","shrub","CSIRO-Mk3-6-0",8.56279688,0.924869381616694,8.5521485,7.07487092,489.52869992,"unn"
"16548",38,"RCP45","Late","shrub","GFDL-ESM2G",8.28918772,1.04396581497049,8.2197425,5.91661756,549.12480347,"unn"
"16549",38,"RCP45","Late","shrub","GFDL-ESM2M",8.7438071,0.878539488929528,8.9207775,5.53443261,471.12469881,"unn"
"16550",38,"RCP45","Late","shrub","HadGEM2-CC365",8.62774789,0.830358819121801,8.497447,7.34891436,445.01030246,"unn"
"16551",38,"RCP45","Late","shrub","HadGEM2-ES365",8.74853603,0.989304670694559,8.815285,8.1197848,440.84209958,"unn"
"16552",38,"RCP45","Late","shrub","inmcm4",8.46333782,1.20746566012208,8.5394555,5.96584179,422.3914014,"unn"
"16553",38,"RCP45","Late","shrub","IPSL-CM5A-LR",8.00719974,0.791344307562944,7.9202515,7.25646706,425.0858984,"unn"
"16554",38,"RCP45","Late","shrub","IPSL-CM5A-MR",8.58495999,0.785903421086114,8.4633395,7.36539756,434.29259885,"unn"
"16555",38,"RCP45","Late","shrub","MIROC-ESM",7.94613256,1.16364462609488,7.83508,8.87539368,526.40659945,"unn"
"16556",38,"RCP45","Late","shrub","MIROC-ESM-CHEM",9.36542376,0.977411725039416,9.3746945,8.67560289,524.65960118,"unn"
"16557",38,"RCP45","Late","shrub","MIROC5",8.62485055,1.04846624883741,8.58631,7.73415821,472.75450104,"unn"
"16558",38,"RCP45","Late","shrub","MRI-CGCM3",8.85243412,1.24397231727579,8.67599,5.79621392,461.58510071,"unn"
"16559",38,"RCP45","Late","shrub","NorESM1-M",8.91235575,1.20367630525093,8.755642,7.32960942,476.28600037,"unn"
"16560",38,"RCP45","Mid","a.forb","bcc-csm1-1",6.112001545,0.120897668179098,6.0987065,5.92589832,399.61079898,"unn"
"16561",38,"RCP45","Mid","a.forb","CanESM2",6.1903272,0.141566305614021,6.1585595,6.68582243,490.8246994,"unn"
"16562",38,"RCP45","Mid","a.forb","CCSM4",6.11489978,0.136791191911188,6.1277275,6.20905938,441.57580047,"unn"
"16563",38,"RCP45","Mid","a.forb","CNRM-CM5",6.13914364,0.145197589111615,6.143193,5.57667679,509.81210081,"unn"
"16564",38,"RCP45","Mid","a.forb","CSIRO-Mk3-6-0",6.175867155,0.108855776539181,6.1695125,6.02179167,497.6534,"unn"
"16565",38,"RCP45","Mid","a.forb","GFDL-ESM2G",6.11169611,0.185594490725451,6.08213975,5.62951539,460.26850034,"unn"
"16566",38,"RCP45","Mid","a.forb","GFDL-ESM2M",6.021435305,0.226148845920579,5.95238575,5.04382291,476.97199951,"unn"
"16567",38,"RCP45","Mid","a.forb","HadGEM2-CC365",6.11738591,0.114855710549415,6.09773025,6.26357715,451.7955008,"unn"
"16568",38,"RCP45","Mid","a.forb","HadGEM2-ES365",6.126457425,0.233231190945811,6.13571925,6.61207386,428.34499972,"unn"
"16569",38,"RCP45","Mid","a.forb","inmcm4",6.42630511,0.124816184121642,6.44220925,5.01103383,415.28849909,"unn"
"16570",38,"RCP45","Mid","a.forb","IPSL-CM5A-LR",5.75675758,0.205420143494137,5.70603175,6.42989656,428.69570065,"unn"
"16571",38,"RCP45","Mid","a.forb","IPSL-CM5A-MR",6.391136605,0.150349807634108,6.39280425,6.34105157,431.15260012,"unn"
"16572",38,"RCP45","Mid","a.forb","MIROC-ESM",6.068724835,0.161052938693482,6.0337705,7.32485146,505.1828009,"unn"
"16573",38,"RCP45","Mid","a.forb","MIROC-ESM-CHEM",5.874350975,0.123478889641981,5.88079025,7.11487078,517.04929933,"unn"
"16574",38,"RCP45","Mid","a.forb","MIROC5",6.23873083,0.120638755191319,6.22509675,6.75277269,497.21339995,"unn"
"16575",38,"RCP45","Mid","a.forb","MRI-CGCM3",6.572351835,0.146910915486618,6.58053575,4.95689556,438.97499905,"unn"
"16576",38,"RCP45","Mid","a.forb","NorESM1-M",6.23134215,0.129182805658706,6.22450775,6.0904004,460.21540011,"unn"
"16577",38,"RCP45","Mid","p.cool.grass","bcc-csm1-1",72.8921344,3.68588375656954,72.4268685,5.92589832,399.61079898,"unn"
"16578",38,"RCP45","Mid","p.cool.grass","CanESM2",70.93706935,2.92991802414342,70.592335,6.68582243,490.8246994,"unn"
"16579",38,"RCP45","Mid","p.cool.grass","CCSM4",71.31124767,3.17603959390869,71.5738145,6.20905938,441.57580047,"unn"
"16580",38,"RCP45","Mid","p.cool.grass","CNRM-CM5",71.90028518,5.67856990786691,72.0962145,5.57667679,509.81210081,"unn"
"16581",38,"RCP45","Mid","p.cool.grass","CSIRO-Mk3-6-0",71.30723009,4.5376437670626,71.635506,6.02179167,497.6534,"unn"
"16582",38,"RCP45","Mid","p.cool.grass","GFDL-ESM2G",73.79475948,4.29545334075005,72.954773,5.62951539,460.26850034,"unn"
"16583",38,"RCP45","Mid","p.cool.grass","GFDL-ESM2M",70.34219425,3.62102389437607,71.375889,5.04382291,476.97199951,"unn"
"16584",38,"RCP45","Mid","p.cool.grass","HadGEM2-CC365",71.07466947,4.07532690938431,70.4258575,6.26357715,451.7955008,"unn"
"16585",38,"RCP45","Mid","p.cool.grass","HadGEM2-ES365",70.60384674,5.95093418374773,69.773285,6.61207386,428.34499972,"unn"
"16586",38,"RCP45","Mid","p.cool.grass","inmcm4",72.20014279,5.07515842465099,71.95261,5.01103383,415.28849909,"unn"
"16587",38,"RCP45","Mid","p.cool.grass","IPSL-CM5A-LR",72.57776478,4.77906157330096,73.0787125,6.42989656,428.69570065,"unn"
"16588",38,"RCP45","Mid","p.cool.grass","IPSL-CM5A-MR",67.62492155,3.16935095405274,67.2595215,6.34105157,431.15260012,"unn"
"16589",38,"RCP45","Late","a.forb","IPSL-CM5A-LR",5.199853255,0.208440344417195,5.21817375,7.25646706,425.0858984,"unn"
"16590",38,"RCP45","Late","a.forb","IPSL-CM5A-MR",6.09468079,0.111658528339796,6.1024845,7.36539756,434.29259885,"unn"
"16591",38,"RCP45","Late","a.forb","MIROC-ESM",6.201418125,0.279772342468585,6.19514825,8.87539368,526.40659945,"unn"
"16592",38,"RCP45","Late","a.forb","MIROC-ESM-CHEM",6.669538035,0.236984941038308,6.70915675,8.67560289,524.65960118,"unn"
"16593",38,"RCP45","Late","a.forb","MIROC5",6.296889435,0.19768914624525,6.29718225,7.73415821,472.75450104,"unn"
"16594",38,"RCP45","Late","a.forb","MRI-CGCM3",6.50011971,0.162905466633877,6.52163625,5.79621392,461.58510071,"unn"
"16595",38,"RCP45","Late","a.forb","NorESM1-M",6.087366785,0.208138403451732,6.13115225,7.32960942,476.28600037,"unn"
"16596",38,"RCP45","Late","p.cool.grass","bcc-csm1-1",71.78697423,3.86928100823873,71.8395535,6.27891804,408.02169979,"unn"
"16597",38,"RCP45","Late","p.cool.grass","CanESM2",71.09790847,4.7470647588364,70.823273,7.85470294,495.08879972,"unn"
"16598",38,"RCP45","Late","p.cool.grass","CCSM4",71.24263055,4.40068632257081,70.7775005,7.09032798,449.51929995,"unn"
"16599",38,"RCP45","Late","p.cool.grass","CNRM-CM5",71.72922068,7.38137335531948,71.9865645,6.90422755,499.71140073,"unn"
"16600",38,"RCP45","Late","p.cool.grass","CSIRO-Mk3-6-0",74.66243411,6.70033840780294,74.525726,7.07487092,489.52869992,"unn"
"16601",38,"RCP45","Late","p.cool.grass","GFDL-ESM2G",73.77986239,6.61980367471115,74.2842105,5.91661756,549.12480347,"unn"
"16602",38,"RCP45","Late","p.cool.grass","GFDL-ESM2M",74.30824145,4.63163545199662,74.197735,5.53443261,471.12469881,"unn"
"16603",38,"RCP45","Late","p.cool.grass","HadGEM2-CC365",72.05817248,6.43184750379219,71.4270325,7.34891436,445.01030246,"unn"
"16604",38,"RCP45","Late","p.cool.grass","HadGEM2-ES365",74.18972978,5.09063059485162,73.306526,8.1197848,440.84209958,"unn"
"16605",38,"RCP45","Late","p.cool.grass","inmcm4",73.46622665,7.24075637790359,73.6968615,5.96584179,422.3914014,"unn"
"16606",38,"RCP45","Late","p.cool.grass","IPSL-CM5A-LR",69.85692161,6.31870514751198,71.363064,7.25646706,425.0858984,"unn"
"16607",38,"RCP45","Late","p.cool.grass","IPSL-CM5A-MR",66.08620636,6.57798137028879,67.501976,7.36539756,434.29259885,"unn"
"16608",38,"RCP45","Late","p.cool.grass","MIROC-ESM",67.45199063,3.84255545213051,67.9781415,8.87539368,526.40659945,"unn"
"16609",38,"RCP45","Late","p.cool.grass","MIROC-ESM-CHEM",73.39169957,6.18095122594685,73.326664,8.67560289,524.65960118,"unn"
"16610",38,"RCP45","Late","p.cool.grass","MIROC5",73.88437848,3.52336944293805,74.236698,7.73415821,472.75450104,"unn"
"16611",38,"RCP45","Late","p.cool.grass","MRI-CGCM3",71.37000177,5.05761845546921,71.6518365,5.79621392,461.58510071,"unn"
"16612",38,"RCP45","Late","p.cool.grass","NorESM1-M",67.82495677,5.66763226111309,69.230751,7.32960942,476.28600037,"unn"
"16613",38,"RCP45","Late","p.forb","bcc-csm1-1",18.511360085,1.4679819013684,18.4546335,6.27891804,408.02169979,"unn"
"16614",38,"RCP45","Late","p.forb","CanESM2",18.67422182,1.35668786921027,18.65069625,7.85470294,495.08879972,"unn"
"16615",38,"RCP45","Late","p.forb","CCSM4",18.78940636,1.63951783771018,18.75812425,7.09032798,449.51929995,"unn"
"16616",38,"RCP45","Late","p.forb","CNRM-CM5",18.07264318,1.65258617136969,17.72059575,6.90422755,499.71140073,"unn"
"16617",38,"RCP45","Late","p.forb","CSIRO-Mk3-6-0",18.266179175,1.51495177342373,18.08909075,7.07487092,489.52869992,"unn"
"16618",38,"RCP45","Late","p.forb","GFDL-ESM2G",18.129065935,1.43781478509383,18.209986,5.91661756,549.12480347,"unn"
"16619",38,"RCP45","Late","p.forb","GFDL-ESM2M",18.542116515,1.61534127369784,18.683916,5.53443261,471.12469881,"unn"
"16620",38,"RCP45","Late","p.forb","HadGEM2-CC365",17.884151975,1.32733437309443,17.8551245,7.34891436,445.01030246,"unn"
"16621",38,"RCP45","Late","p.forb","HadGEM2-ES365",18.94893763,1.33048463634198,18.812745,8.1197848,440.84209958,"unn"
"16622",38,"RCP45","Late","p.forb","inmcm4",18.744688835,1.81982194404976,18.85641125,5.96584179,422.3914014,"unn"
"16623",38,"RCP45","Late","p.forb","IPSL-CM5A-LR",18.641398075,1.63158438860591,18.54678975,7.25646706,425.0858984,"unn"
"16624",38,"RCP45","Late","p.forb","IPSL-CM5A-MR",18.17377984,1.25761958543924,18.0823075,7.36539756,434.29259885,"unn"
"16625",38,"RCP45","Late","p.forb","MIROC-ESM",18.137288515,1.5446293761519,18.11521875,8.87539368,526.40659945,"unn"
"16626",38,"RCP45","Late","p.forb","MIROC-ESM-CHEM",18.854630755,2.02951279072596,19.1355865,8.67560289,524.65960118,"unn"
"16627",38,"RCP45","Late","p.forb","MIROC5",19.19079036,1.62324385698775,19.49994275,7.73415821,472.75450104,"unn"
"16628",38,"RCP45","Late","p.forb","MRI-CGCM3",17.79325457,1.68629777192027,17.65072175,5.79621392,461.58510071,"unn"
"16629",38,"RCP45","Late","p.forb","NorESM1-M",18.152191175,1.3068676037893,18.1064175,7.32960942,476.28600037,"unn"
"16630",38,"RCP45","Late","p.warm.grass","bcc-csm1-1",42.89566592,4.50473612406861,41.71422,6.27891804,408.02169979,"unn"
"16631",38,"RCP45","Late","p.warm.grass","CanESM2",43.99432608,4.20969213830627,43.608749,7.85470294,495.08879972,"unn"
"16632",38,"RCP45","Late","p.warm.grass","CCSM4",40.04106295,3.04737013588374,40.291046,7.09032798,449.51929995,"unn"
"16633",38,"RCP45","Late","p.warm.grass","CNRM-CM5",43.55941596,3.18917712633903,43.424595,6.90422755,499.71140073,"unn"
"16634",38,"RCP45","Late","p.warm.grass","CSIRO-Mk3-6-0",45.07231086,4.67686415918124,44.9578535,7.07487092,489.52869992,"unn"
"16635",38,"RCP45","Late","p.warm.grass","GFDL-ESM2G",45.29228329,3.1170255423223,45.2858715,5.91661756,549.12480347,"unn"
"16636",38,"RCP45","Late","p.warm.grass","GFDL-ESM2M",44.76350206,3.79797430383062,44.660669,5.53443261,471.12469881,"unn"
"16637",38,"RCP45","Late","p.warm.grass","HadGEM2-CC365",43.67328985,2.7255574089985,43.6626815,7.34891436,445.01030246,"unn"
"16638",38,"RCP45","Late","p.warm.grass","HadGEM2-ES365",44.66646765,3.64041537023963,44.9119265,8.1197848,440.84209958,"unn"
"16639",38,"RCP45","Late","p.warm.grass","inmcm4",40.52783628,1.91785273333724,40.5608175,5.96584179,422.3914014,"unn"
"16640",38,"RCP45","Late","p.warm.grass","IPSL-CM5A-LR",40.61618909,2.86663349003976,40.8109895,7.25646706,425.0858984,"unn"
"16641",38,"RCP45","Late","p.warm.grass","IPSL-CM5A-MR",41.50094791,2.57792097120534,41.064249,7.36539756,434.29259885,"unn"
"16642",38,"RCP45","Late","p.warm.grass","MIROC-ESM",43.96452791,2.86555043617152,44.1095165,8.87539368,526.40659945,"unn"
"16643",38,"RCP45","Late","p.warm.grass","MIROC-ESM-CHEM",45.56839171,2.66636770168225,45.231159,8.67560289,524.65960118,"unn"
"16644",38,"RCP45","Late","p.warm.grass","MIROC5",42.20958797,3.68380015689682,41.6561395,7.73415821,472.75450104,"unn"
"16645",38,"RCP45","Late","p.warm.grass","MRI-CGCM3",44.744924,2.07718710609357,44.883926,5.79621392,461.58510071,"unn"
"16646",38,"RCP45","Late","p.warm.grass","NorESM1-M",44.27634544,2.02323759265906,44.29785,7.32960942,476.28600037,"unn"
"16647",38,"RCP45","Late","sagebrush","bcc-csm1-1",622.43679165,59.5658351924588,619.4934695,6.27891804,408.02169979,"unn"
"16648",38,"RCP45","Late","sagebrush","CanESM2",799.92338808,74.3521009641079,804.898468,7.85470294,495.08879972,"unn"
"16649",38,"RCP45","Late","sagebrush","CCSM4",741.37246274,52.4951278205784,728.152161,7.09032798,449.51929995,"unn"
"16650",38,"RCP45","Late","sagebrush","CNRM-CM5",828.68822017,101.625751265263,814.137085,6.90422755,499.71140073,"unn"
"16651",38,"RCP45","Late","sagebrush","CSIRO-Mk3-6-0",797.72443915,58.9293596682689,807.236237,7.07487092,489.52869992,"unn"
"16652",38,"RCP45","Late","sagebrush","GFDL-ESM2G",924.2084686,68.6581971014217,929.37854,5.91661756,549.12480347,"unn"
"16653",38,"RCP45","Late","sagebrush","GFDL-ESM2M",751.34419979,66.5833838760101,760.079773,5.53443261,471.12469881,"unn"
"16654",38,"RCP45","Late","sagebrush","HadGEM2-CC365",753.73818359,34.4893524292244,750.1824645,7.34891436,445.01030246,"unn"
"16655",38,"RCP45","Late","sagebrush","HadGEM2-ES365",689.01087401,82.109557955698,695.908997,8.1197848,440.84209958,"unn"
"16656",38,"RCP45","Late","sagebrush","inmcm4",667.28341616,59.7140587807871,690.716736,5.96584179,422.3914014,"unn"
"16657",38,"RCP45","Late","sagebrush","IPSL-CM5A-LR",705.17539731,61.5499819831722,692.84021,7.25646706,425.0858984,"unn"
"16658",38,"RCP45","Late","sagebrush","IPSL-CM5A-MR",750.83159546,42.6449440129979,747.4212955,7.36539756,434.29259885,"unn"
"16659",38,"RCP45","Late","sagebrush","MIROC-ESM",926.30291379,103.916994808361,943.168182,8.87539368,526.40659945,"unn"
"16660",38,"RCP85","Mid","p.cool.grass","bcc-csm1-1",71.24679431,3.84767004077117,71.016472,6.52948914,417.67110137,"unn"
"16661",38,"RCP85","Mid","p.cool.grass","CanESM2",71.31676039,3.91869394169943,71.801441,7.25955473,492.60260069,"unn"
"16662",38,"RCP85","Mid","p.cool.grass","CCSM4",67.48222553,5.58483566434601,66.8801955,7.202597,413.89029933,"unn"
"16663",38,"RCP85","Mid","p.cool.grass","CNRM-CM5",69.44363478,3.77859538916296,69.647514,6.26082112,481.50959903,"unn"
"16664",38,"RCP85","Mid","p.cool.grass","CSIRO-Mk3-6-0",74.56907265,6.24931927666178,71.835369,6.13354244,463.85850247,"unn"
"16665",38,"RCP85","Mid","p.cool.grass","GFDL-ESM2G",69.73888151,3.84610761688952,69.199825,5.68302114,509.41690127,"unn"
"16666",38,"RCP85","Mid","p.cool.grass","GFDL-ESM2M",69.26682791,4.0056805336971,69.3799935,5.60173604,488.05569978,"unn"
"16667",38,"RCP85","Mid","p.cool.grass","HadGEM2-CC365",70.33618977,6.63896511255458,71.4873005,6.96777054,436.6960013,"unn"
"16668",38,"RCP85","Mid","p.cool.grass","HadGEM2-ES365",70.37550378,4.27492150721428,70.5649565,7.3184656,436.57360173,"unn"
"16669",38,"RCP85","Mid","p.cool.grass","inmcm4",69.83725866,3.55989782304881,69.357254,5.79999695,401.00520083,"unn"
"16670",38,"RCP85","Mid","p.cool.grass","IPSL-CM5A-LR",71.09805429,5.6992478707374,71.6654815,6.73547053,441.7844995,"unn"
"16671",38,"RCP85","Mid","p.cool.grass","IPSL-CM5A-MR",68.21115939,6.23092873534808,68.5478515,7.22075705,431.21560027,"unn"
